STATE,COUNTY,HOG2022FAC,HOG2022NUM
Texas,Moore,-,-
Texas,Morris,-,-
Texas,Motley,-,-
Texas,Nacogdoches,-,-
Texas,Navarro,-,-
Texas,Newton,-,-
Texas,Nolan,-,-
Texas,Nueces,-,-
Texas,Ochiltree,2,(D)
Texas,Oldham,-,-
Texas,Orange,-,-
Texas,PaloPinto,-,-
Texas,Panola,-,-
Texas,Parker,-,-
Texas,Parmer,-,-
Texas,Pecos,-,-
Texas,Polk,-,-
Texas,Potter,-,-
Texas,Presidio,-,-
Texas,Rains,-,-
Texas,Randall,-,-
Texas,Reagan,-,-
Texas,Real,-,-
Texas,RedRiver,-,-
Texas,Reeves,-,-
Texas,Refugio,-,-
Texas,Roberts,-,-
Texas,Robertson,-,-
Texas,Rockwall,-,-
Texas,Runnels,-,-
Texas,Rusk,-,-
Texas,Sabine,-,-
Texas,SanAugustine,-,-
Texas,SanJacinto,-,-
Texas,SanPatricio,-,-
Texas,SanSaba,1,(D)
Texas,Schleicher,-,-
Texas,Scurry,-,-
Texas,Shackelford,-,-
Texas,Shelby,-,-
Texas,Sherman,2,(D)
Texas,Smith,-,-
Texas,Somervell,-,-
Texas,Starr,-,-
Texas,Stephens,-,-
Texas,Sterling,-,-
Texas,Stonewall,-,-
Texas,Sutton,-,-
Texas,Swisher,-,-
Texas,Tarrant,-,-
Texas,Taylor,-,-
Texas,Terrell,-,-
Texas,Terry,-,-
Texas,Throckmorton,-,-
Texas,Titus,-,-
Texas,TomGreen,-,-
Texas,Travis,-,-
Texas,Trinity,-,-
Texas,Tyler,-,-
Texas,Upshur,-,-
Texas,Upton,-,-
Texas,Uvalde,-,-
Texas,ValVerde,-,-
Texas,VanZandt,-,-
Texas,Victoria,-,-
Texas,Walker,1,(D)
Texas,Waller,-,-
Texas,Ward,-,-
Texas,Washington,-,-
Texas,Webb,-,-
Texas,Wharton,-,-
Texas,Wheeler,-,-
Texas,Wichita,-,-
Texas,Wilbarger,-,-
Texas,Willacy,-,-
Texas,Williamson,-,-
Texas,Wilson,-,-
Texas,Winkler,-,-
Texas,Wise,-,-
Texas,Wood,-,-
Texas,Yoakum,-,-
Texas,Young,-,-
Texas,Zapata,-,-
Texas,Zavala,-,-
Utah,Utah,20,"494,357"
Utah,Beaver,15,"403,981"
Utah,BoxElder,-,-
Utah,Cache,1,(D)
Utah,Carbon,-,-
Utah,Daggett,-,-
Utah,Davis,-,-
Utah,Duchesne,-,-
Utah,Emery,-,-
Utah,Garfield,-,-
Utah,Grand,-,-
Utah,Iron,2,(D)
Utah,Juab,-,-
Utah,Kane,-,-
Utah,Millard,2,(D)
Utah,Morgan,-,-
Utah,Piute,-,-
Utah,Rich,-,-
Utah,SaltLake,-,-
Utah,SanJuan,-,-
Utah,Sanpete,-,-
Utah,Sevier,-,-
Utah,Summit,-,-
Utah,Tooele,-,-
Utah,Uintah,-,-
Utah,Utah,-,-
Utah,Wasatch,-,-
Utah,Washington,-,-
Utah,Wayne,-,-
Utah,Weber,-,-
Vermont,Vermont,-,-
Vermont,Addison,-,-
Vermont,Bennington,-,-
Vermont,Caledonia,-,-
Vermont,Chittenden,-,-
Vermont,Essex,-,-
Vermont,Franklin,-,-
Vermont,GrandIsle,-,-
Vermont,Lamoille,-,-
Vermont,Orange,-,-
Vermont,Orleans,-,-
Vermont,Rutland,-,-
Vermont,Washington,-,-
Vermont,Windham,-,-
Vermont,Windsor,-,-
Virginia,Virginia,29,"266,525"
Virginia,Accomack,-,-
Virginia,Albemarle,-,-
Virginia,Alleghany,-,-
Virginia,Amelia,-,-
Virginia,Amherst,-,-
Virginia,Appomattox,-,-
Virginia,Arlington,-,-
Virginia,Augusta,-,-
Virginia,Bath,-,-
Virginia,Bedford,-,-
Virginia,Bland,-,-
Virginia,Botetourt,-,-
Virginia,Brunswick,1,(D)
Virginia,Buchanan,-,-
Virginia,Buckingham,6,"18,610"
Virginia,Campbell,-,-
Virginia,Caroline,-,-
Virginia,Carroll,-,-
Virginia,CharlesCity,-,-
Virginia,Charlotte,2,(D)
Virginia,Chesterfield,-,-
Virginia,Clarke,-,-
Virginia,Craig,-,-
Virginia,Culpeper,-,-
Virginia,Cumberland,-,-
Virginia,Dickenson,-,-
Virginia,Dinwiddie,-,-
Virginia,Essex,-,-
Virginia,Fairfax,-,-
Virginia,Fauquier,-,-
Virginia,Floyd,-,-
Virginia,Fluvanna,-,-
Virginia,Franklin,-,-
Virginia,Frederick,-,-
Virginia,Giles,-,-
Virginia,Gloucester,-,-
Virginia,Goochland,-,-
Virginia,Grayson,-,-
Virginia,Greene,-,-
Virginia,Greensville,1,(D)
Virginia,Halifax,6,"16,000"
Virginia,Hanover,-,-
Virginia,Henrico,-,-
Virginia,Henry,-,-
Virginia,Highland,-,-
Virginia,IsleofWight,3,"23,068"
Virginia,JamesCity,-,-
Virginia,KingandQueen,-,-
Virginia,KingGeorge,-,-
Virginia,KingWilliam,-,-
Virginia,Lancaster,-,-
Virginia,Lee,-,-
Virginia,Loudoun,-,-
Virginia,Louisa,-,-
Virginia,Lunenburg,-,-
Virginia,Madison,-,-
Virginia,Mathews,-,-
Virginia,Mecklenburg,-,-
Virginia,Middlesex,-,-
Virginia,Montgomery,-,-
Virginia,Nelson,-,-
Virginia,NewKent,-,-
Virginia,Northampton,-,-
Virginia,Northumberland,-,-
Virginia,Nottoway,-,-
Virginia,Orange,-,-
Virginia,Page,-,-
Virginia,Patrick,-,-
Virginia,Pittsylvania,1,(D)
Virginia,Powhatan,-,-
Virginia,PrinceEdward,2,(D)
Virginia,PrinceGeorge,-,-
Virginia,PrinceWilliam,-,-
Virginia,Pulaski,-,-
Virginia,Rappahannock,-,-
Virginia,Richmond,-,-
Virginia,Roanoke,-,-
Virginia,Rockbridge,-,-
Virginia,Rockingham,-,-
Virginia,Russell,-,-
Virginia,Scott,-,-
Virginia,Shenandoah,-,-
Virginia,Smyth,-,-
Virginia,Southampton,4,"36,493"
Virginia,Spotsylvania,-,-
Virginia,Stafford,-,-
Virginia,Surry,2,(D)
Virginia,Sussex,1,(D)
Virginia,Tazewell,-,-
Virginia,Warren,-,-
Virginia,Washington,-,-
Virginia,Westmoreland,-,-
Virginia,Wise,-,-
Virginia,Wythe,-,-
Virginia,York,-,-
Virginia,ChesapeakeCity,-,-
Virginia,Suffolk,-,-
Virginia,VirginiaBeachCity,-,-
Washington,Washington,1,1000.0
Washington,Adams,-,-
Washington,Asotin,-,-
Washington,Benton,-,-
Washington,Chelan,-,-
Washington,Clallam,-,-
Washington,Clark,-,-
Washington,Columbia,-,-
Washington,Cowlitz,-,-
Washington,Douglas,-,-
Washington,Ferry,-,-
Washington,Franklin,-,-
Washington,Garfield,-,-
Washington,Grant,1,1000.0
Washington,GraysHarbor,-,-
Washington,Island,-,-
Washington,Jefferson,-,-
Washington,King,-,-
Washington,Kitsap,-,-
Washington,Kittitas,-,-
Washington,Klickitat,-,-
Washington,Lewis,-,-
Washington,Lincoln,-,-
Washington,Mason,-,-
Washington,Okanogan,-,-
Washington,Pacific,-,-
Washington,PendOreille,-,-
Washington,Pierce,-,-
Washington,SanJuan,-,-
Washington,Skagit,-,-
Washington,Skamania,-,-
Washington,Snohomish,-,-
Washington,Spokane,-,-
Washington,Stevens,-,-
Washington,Thurston,-,-
Washington,Wahkiakum,-,-
Washington,WallaWalla,-,-
Washington,Whatcom,-,-
Washington,Whitman,-,-
Washington,Yakima,-,-
West_Virginia,WestVirginia,-,-
West_Virginia,Barbour,-,-
West_Virginia,Berkeley,-,-
West_Virginia,Boone,-,-
West_Virginia,Braxton,-,-
West_Virginia,Brooke,-,-
West_Virginia,Cabell,-,-
West_Virginia,Calhoun,-,-
West_Virginia,Clay,-,-
West_Virginia,Doddridge,-,-
West_Virginia,Fayette,-,-
West_Virginia,Gilmer,-,-
West_Virginia,Grant,-,-
West_Virginia,Greenbrier,-,-
West_Virginia,Hampshire,-,-
West_Virginia,Hancock,-,-
West_Virginia,Hardy,-,-
West_Virginia,Harrison,-,-
West_Virginia,Jackson,-,-
West_Virginia,Jefferson,-,-
West_Virginia,Kanawha,-,-
West_Virginia,Lewis,-,-
West_Virginia,Lincoln,-,-
West_Virginia,Logan,-,-
West_Virginia,McDowell,-,-
West_Virginia,Marion,-,-
West_Virginia,Marshall,-,-
West_Virginia,Mason,-,-
West_Virginia,Mercer,-,-
West_Virginia,Mineral,-,-
West_Virginia,Mingo,-,-
West_Virginia,Monongalia,-,-
West_Virginia,Monroe,-,-
West_Virginia,Morgan,-,-
West_Virginia,Nicholas,-,-
West_Virginia,Ohio,-,-
West_Virginia,Pendleton,-,-
West_Virginia,Pleasants,-,-
West_Virginia,Pocahontas,-,-
West_Virginia,Preston,-,-
West_Virginia,Putnam,-,-
West_Virginia,Raleigh,-,-
West_Virginia,Randolph,-,-
West_Virginia,Ritchie,-,-
West_Virginia,Roane,-,-
West_Virginia,Summers,-,-
West_Virginia,Taylor,-,-
West_Virginia,Tucker,-,-
West_Virginia,Tyler,-,-
West_Virginia,Upshur,-,-
West_Virginia,Wayne,-,-
West_Virginia,Webster,-,-
West_Virginia,Wetzel,-,-
West_Virginia,Wirt,-,-
West_Virginia,Wood,-,-
West_Virginia,Wyoming,-,-
Wisconsin,Wisconsin,59,"276,035"
Wisconsin,Adams,-,-
Wisconsin,Ashland,-,-
Wisconsin,Barron,-,-
Wisconsin,Bayfield,-,-
Wisconsin,Brown,-,-
Wisconsin,Buffalo,-,-
Wisconsin,Burnett,-,-
Wisconsin,Calumet,-,-
Wisconsin,Chippewa,1,(D)
Wisconsin,Clark,-,-
Wisconsin,Columbia,3,"3,670"
Wisconsin,Crawford,1,(D)
Wisconsin,Dane,3,"4,000"
Wisconsin,Dodge,4,"5,900"
Wisconsin,Door,-,-
Wisconsin,Douglas,-,-
Wisconsin,Dunn,3,"6,036"
Wisconsin,EauClaire,-,-
Wisconsin,Florence,-,-
Wisconsin,FondduLac,-,-
Wisconsin,Forest,-,-
Wisconsin,Grant,12,"99,356"
Wisconsin,Green,-,-
Wisconsin,GreenLake,-,-
Wisconsin,Iowa,-,-
Wisconsin,Iron,-,-
Wisconsin,Jackson,2,(D)
Wisconsin,Jefferson,-,-
Wisconsin,Juneau,-,-
Wisconsin,Kenosha,-,-
Wisconsin,Kewaunee,2,(D)
Wisconsin,LaCrosse,-,-
Wisconsin,Lafayette,5,"10,336"
Wisconsin,Langlade,-,-
Wisconsin,Lincoln,-,-
Wisconsin,Manitowoc,-,-
Wisconsin,Marathon,-,-
Wisconsin,Marinette,-,-
Wisconsin,Marquette,-,-
Wisconsin,Menominee,-,-
Wisconsin,Milwaukee,-,-
Wisconsin,Monroe,-,-
Wisconsin,Oconto,-,-
Wisconsin,Oneida,-,-
Wisconsin,Outagamie,-,-
Wisconsin,Ozaukee,-,-
Wisconsin,Pepin,-,-
Wisconsin,Pierce,-,-
Wisconsin,Polk,-,-
Wisconsin,Portage,-,-
Wisconsin,Price,-,-
Wisconsin,Racine,2,(D)
Wisconsin,Richland,2,(D)
Wisconsin,Rock,11,"51,810"
Wisconsin,Rusk,-,-
Wisconsin,St.Croix,-,-
Wisconsin,Sauk,4,"30,956"
Wisconsin,Sawyer,-,-
Wisconsin,Shawano,-,-
Wisconsin,Sheboygan,-,-
Wisconsin,Taylor,-,-
Wisconsin,Trempealeau,1,(D)
Wisconsin,Vernon,-,-
Wisconsin,Vilas,-,-
Wisconsin,Walworth,3,"11,650"
Wisconsin,Washburn,-,-
Wisconsin,Washington,-,-
Wisconsin,Waukesha,-,-
Wisconsin,Waupaca,-,-
Wisconsin,Waushara,-,-
Wisconsin,Winnebago,-,-
Wisconsin,Wood,-,-
Wyoming,Wyoming,3,"104,623"
Wyoming,Albany,-,-
Wyoming,BigHorn,-,-
Wyoming,Campbell,-,-
Wyoming,Carbon,-,-
Wyoming,Converse,-,-
Wyoming,Crook,-,-
Wyoming,Fremont,-,-
Wyoming,Goshen,-,-
Wyoming,HotSprings,-,-
Wyoming,Johnson,-,-
Wyoming,Laramie,2,(D)
Wyoming,Lincoln,-,-
Wyoming,Natrona,-,-
Wyoming,Niobrara,-,-
Wyoming,Park,-,-
Wyoming,Platte,1,(D)
Wyoming,Sheridan,-,-
Wyoming,Sublette,-,-
Wyoming,Sweetwater,-,-
Wyoming,Teton,-,-
Wyoming,Uinta,-,-
Wyoming,Washakie,-,-
Wyoming,Weston,-,-
