"state","county.x","pop_summed","area_summed","cattled_farms_summed","cattle_count_summed","broiler_farms_summed","broiler_count_summed","layer_farms_summed","layer_count_summed","hog_farms_summed","hog_count_summed","sheep_farms_summed","sheep_count_summed","Population..2020.census.","Area..mi.2.","cattle.farms.x","cattle.count.x","hog.farm.x","hog.count.x","sheep.farm.x","sheep.count.x","broiler.farm.x","broiler.count.x","layer.farm.x","layer.count.x","X","county.y","cattle.farms.y","cattle.count.y","hog.farm.y","hog.count.y","layer.farm.y","layer.count.y","broiler.farm.y","broiler.count.y","sheep.farm.y","sheep.count.y","surrounding_population_density","population_density","animal_density","surrounding_animal_density"
"arkansas","baxter",112845,4456.41,2602,229587,66,27894625,473,159550,89,517,139,4751,41627,586.74,289,17440,10,32,9,138,1,-47,63,1456,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,25.3219519747959,70.9462453556942,29.7235572826124,51.5183746558328
"arkansas","arkansas",214409,6166.07,550,36283,41,18818390,170,186162,38,396,47,656,17149,1033.79,46,1729,1,-47,0,0,1,-47,10,192,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,34.7723914908524,16.5884754157034,1.67248667524352,5.88429907542405
"arkansas","bradley",98300,4715.72,600,35795,54,26663951,198,1063153,34,238,41,826,10545,654.38,84,5042,3,7,3,62,5,3440000,28,547270,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,20.8451731654975,16.1144900516519,7.70500320914453,7.5905694146387
"arkansas","calhoun",91020,4348.78,501,25388,51,24926799,143,650284,39,270,36,583,4739,632.54,65,3406,6,54,0,0,1,-47,21,263,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,20.9300079562544,7.49201631517374,5.38463970657982,5.8379591517621
"arkansas","benton",692714,6212.45,6726,575967,646,496901292,1402,6648563,352,6896,410,9977,284333,884.86,1091,75474,72,-47,83,2034,116,122249191,293,1469123,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,111.504156975106,321.331058020478,85.2948489026513,92.7117320863749
"arkansas","boone",153578,4023.71,2732,219400,135,57136378,520,2226935,105,1163,164,5537,37373,601.82,750,58619,33,534,53,2532,35,13546986,139,290424,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,38.1682576527632,62.0999634442192,97.4028779369247,54.5267924378248
"arkansas","clark",110583,4947.5,1234,81966,87,31635164,316,1321175,62,3185,55,1483,21446,882.6,194,7852,9,143,2,-47,8,2160200,42,-47,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,22.3512885295604,24.2986630410152,8.89644232948108,16.567155128853
"arkansas","clay",159951,3750.81,1214,85288,81,53767050,331,1246242,76,584,100,3294,14552,641.12,120,7303,10,47,17,383,21,17494400,15,251,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,42.6443888120166,22.6977788869478,11.3910032443224,22.7385551387567
"arkansas","cleburne",291124,4403.6,3125,197169,155,72891000,675,7412,165,1161,152,3435,24711,591.91,363,23767,9,58,11,251,23,5339906,87,-47,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,66.1104550822055,41.7479008633069,40.1530638103766,44.7745026796258
"arkansas","cleveland",144825,5508.41,754,51194,89,43467287,229,1001668,55,367,45,696,7550,598.8,86,4252,4,12,10,184,39,17500799,11,100436,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,26.2916159109434,12.6085504342017,7.10086840347361,9.29378895180279
"arkansas","columbia",150260,5110.61,1020,82603,124,56211812,235,455805,63,439,41,1015,22801,766.86,170,9033,12,71,9,214,8,3713200,30,41550,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,29.4015782851754,29.7329369115614,11.779203505203,16.1630412025179
"arkansas","conway",253672,4295.09,2632,161914,251,118652790,570,562097,150,20353,125,2692,20715,566.66,398,25693,27,14010,12,559,68,31143660,75,-47,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,59.0609277104787,36.556312427205,45.3411216602548,37.6974638482546
"arkansas","craighead",281871,4755.54,707,32102,30,15386280,161,170349,37,248,62,1465,111231,712.98,105,3325,6,124,18,461,0,0,28,702,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,59.2721331331458,156.008583690987,4.66352492356027,6.75044264163481
"arkansas","crawford",526197,4808.71,4608,344739,344,206350132,997,2503290,239,5930,222,5225,60133,604.2,463,29635,30,187,15,308,20,5089444,116,2102,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,109.425812743958,99.5249917245945,49.04832836809,71.6905365472237
"arkansas","crittenden",1346146,6351.06,543,21285,10,634,224,51701,32,267,57,1327,48163,636.74,19,879,0,0,1,-47,0,0,24,838,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,211.956114412397,75.6399786412036,1.38046926532022,3.35140905612606
"arkansas","cross",134075,3900.36,216,8249,4,896000,67,1811,8,0,9,30,16833,622.33,45,1762,1,-47,3,30,1,-47,17,338,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,34.3750320483237,27.0483505535648,2.83129529349381,2.11493298054539
"arkansas","dallas",113865,4776.9,921,47442,64,21634015,281,478053,70,593,51,642,6482,668.16,55,1587,2,-47,3,36,0,0,15,272,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,23.8365885825535,9.70126915708812,2.37517959770115,9.93154556302204
"arkansas","desha",116596,5555.3,350,26769,37,20534488,86,351791,18,206,26,593,11395,819.52,18,385,5,65,2,-47,0,0,8,95,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,20.9882454592911,13.9044806716127,0.469787192502929,4.81864165751625
"arkansas","drew",89051,5110.48,553,32863,80,41475287,171,1244595,21,111,48,972,17350,835.65,135,11308,4,16,8,289,6,3708152,41,169082,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,17.4251733692334,20.7622808592114,13.5319810925627,6.43051141967095
"arkansas","faulkner",744701,5760,3213,182729,158,66023493,830,12385,213,16104,184,4085,123498,664.01,687,32726,50,329,59,849,6,149,171,4121,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,129.288368055556,185.988162828873,49.2854023282782,31.7237847222222
"arkansas","franklin",268430,4021.23,3003,252162,284,144465318,592,1440084,133,1205,123,4731,17097,619.69,508,50470,13,181,11,245,51,20866571,46,162541,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,66.7532073519794,27.589601252239,81.4439477803418,62.7076789937407
"arkansas","fulton",141488,4864.43,3393,337460,76,49504664,654,482829,109,851,198,7455,12075,620.32,515,49992,15,129,45,1912,3,3240000,114,66176,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,29.0862444315161,19.4657596079443,80.5906628836729,69.3729789512851
"arkansas","garland",295402,4396.79,1510,89925,132,60671679,392,971130,88,721,66,1310,100180,734.57,165,4416,20,85,5,10,0,0,69,-47,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,67.1858333011129,136.37910614373,6.01168030276216,20.4524209707537
"arkansas","grant",654831,4974.13,951,53112,63,20811907,364,480886,90,1099,66,1181,17958,633.01,148,13467,27,264,9,21,4,-47,66,1289,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,131.647343354516,28.3692200755122,21.2745454258227,10.6776461411342
"arkansas","greene",234589,3728.13,1125,67275,99,62428080,260,1368049,70,440,113,4085,45736,579.65,214,6323,10,64,26,480,1,-47,67,2059,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,62.9240396659988,78.9027861640645,10.9083067368239,18.0452398387395
"arkansas","hempstead",112265,4318.64,1762,207232,369,155546707,236,2417769,67,71248,56,2013,20065,741.36,427,64180,14,9669,14,364,121,50298199,35,370581,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,25.9954522720116,27.0651235567066,86.5706269558649,47.9854769093974
"arkansas","hotspring",311006,5071.25,1252,65300,29,3533716,391,499189,88,788,43,527,33040,622.16,294,14785,11,61,17,258,9,2016,95,374506,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,61.3272861720483,53.1053105310531,23.7639835412113,12.8765097362583
"arkansas","howard",98591,4759.37,2093,219825,466,208455451,272,2358244,83,76020,69,2111,12785,595.2,319,29976,16,58549,12,528,112,45603477,29,509529,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,20.715136667248,21.4801747311828,50.3629032258064,46.1878357849884
"arkansas","independence",215649,5439.43,3086,228887,235,134541345,608,437032,133,891,138,3568,37938,771.57,561,49636,14,39,25,851,53,31101932,94,-47,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,39.645514327788,49.1698744119134,64.3311689153285,42.0792252129359
"arkansas","izard",134847,3778.43,2425,203020,157,95342723,447,382287,83,463,127,3811,13577,584.02,392,33361,11,-47,10,202,17,9917898,61,86714,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,35.6886325801987,23.2474915242629,57.1230437313791,53.7313116823654
"arkansas","jackson",305029,5740.47,1870,126313,113,68200648,394,123507,91,694,104,2898,16755,641.45,68,2258,2,-47,1,-47,3,896000,20,545,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,53.1365898611089,26.120508223556,3.52014966092447,22.0039474119715
"arkansas","jefferson",595998,5361.74,813,51534,85,37636227,304,289682,81,995,74,1325,67260,913.7,78,6478,8,14,2,-47,4,1992000,32,738,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,111.15757198223,73.6127831892306,7.08985443799934,9.61143210972558
"arkansas","johnson",151104,4524.96,3004,245280,287,150066773,509,1324291,116,6554,121,4861,25749,682.74,333,25438,24,335,12,1625,25,17020200,74,380443,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,33.3934443619391,37.714210387556,37.2586929138471,54.2060040309749
"arkansas","lafayette",265797,4793.55,1572,161820,197,85366180,306,929525,75,10133,53,1465,6308,545.07,134,26544,9,90,0,0,34,18655333,13,221,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,55.4488844384642,11.5728255086503,48.6983323242886,33.7578621272335
"arkansas","lawrence",263718,4560.38,1957,142074,183,113277928,425,1594582,83,596,148,4963,16216,592.34,214,15494,7,34,14,524,26,14490280,28,121832,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,57.8280757305312,27.3761690920755,26.1572745382719,31.1539827821366
"arkansas","lee",113002,3702.31,102,6468,1,0,31,894,10,125,3,0,8600,619.47,31,932,1,-47,0,0,1,-47,0,0,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,30.5220254381724,13.8828353269731,1.50451192148127,1.74701740264862
"arkansas","lincoln",133645,4773.63,466,29806,80,40027287,117,452861,23,107,32,577,12941,572.17,103,5654,1,-47,10,104,30,16826336,15,182318,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,27.9965141831269,22.6174039184159,9.88167852211755,6.24388568028942
"arkansas","littleriver",227022,4379.26,3179,306531,441,209240804,460,1815594,97,73449,93,2637,12026,564.87,238,28901,6,18,10,93,41,14859250,26,483275,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,51.8402652502934,21.2898543027599,51.1639846336325,69.9960723957929
"arkansas","logan",285256,5257.69,3123,265812,375,208452249,602,1547067,121,6343,111,4093,21131,731.5,636,59254,27,289,26,820,77,35043607,116,163089,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,54.2550055252402,28.8872180451128,81.0034176349966,50.5568034631178
"arkansas","lonoke",766151,5939.89,2033,118041,54,25021731,601,10077,157,1545,156,3115,74015,802.43,236,14267,14,192,19,334,0,0,86,2446,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,128.984038424954,92.2385753274429,17.7797440275164,19.8725902331525
"arkansas","madison",685189,6042.26,5304,413942,504,339392651,1113,5469342,277,5811,308,8925,16521,837.06,692,57392,26,184,48,1412,79,48925577,118,534734,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,113.399456494755,19.7369364203283,68.5637827634817,68.5078099916256
"arkansas","marion",168273,3895.46,2424,196984,47,13547136,498,296905,86,1036,133,4912,16826,640.39,317,27618,12,101,24,350,1,-47,50,1170,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,43.1972090587504,26.2746139071503,43.1268445790846,50.5675838026831
"arkansas","miller",568940,6118.78,2810,266884,247,114758766,598,1396615,120,10683,106,2149,42600,637.48,254,18319,0,0,3,184,2,-47,43,230793,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,92.9825880322548,66.8256259019891,28.7365878145197,43.6171916623902
"arkansas","mississippi",1319646,6265.84,637,30964,8,634,258,51044,50,386,64,1535,40685,919.73,23,1627,2,-47,0,0,0,0,5,45040,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,210.609591052437,44.2358083350549,1.7689974231568,4.94171571569015
"arkansas","carroll",495388,6042.73,5103,409737,444,301911152,1032,4557735,220,2049,307,9538,28260,638.81,657,75392,28,169,40,1243,90,43589392,120,1932126,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,81.9808265469415,44.2385059720418,118.019442400714,67.806603968736
"arkansas","chicot",178099,6905.13,478,34869,6,3708152,174,415819,31,148,36,746,10208,690.88,29,3443,0,0,5,200,0,0,8,48,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,25.7922732808796,14.7753589624826,4.9834993052339,5.04972390092583
"arkansas","nevada",111751,4910.18,1394,149014,233,102928380,241,1237009,77,12954,52,1565,8310,620.78,185,19804,8,44,7,500,30,12699448,42,193697,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,22.7590434566554,13.3863848706466,31.9018009600825,30.3479709501485
"arkansas","newton",186337,5082.91,3659,299185,291,151292973,681,3222304,153,6903,203,8473,7225,823.18,334,14933,8,56,14,469,2,-47,38,770,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,36.6595119724725,8.77693821521417,18.1406253796254,58.860967437944
"arkansas","ouachita",125482,5365.84,880,52783,53,22558848,218,237825,61,509,41,1051,22650,739.63,79,2093,11,59,10,143,3,1971000,31,1287,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,23.3853413445052,30.6234198180171,2.82979327501589,9.83685685745382
"arkansas","perry",797216,5012.85,2195,122909,196,91759064,584,481268,173,15512,138,2940,10019,560.47,202,10638,13,340,13,224,15,6510250,41,1795,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,159.034481382846,17.8760682998198,18.980498510179,24.5187867181344
"arkansas","phillips",122668,5706.48,139,9412,2,0,26,363,15,190,4,0,16568,727.29,11,1875,7,125,1,-47,0,0,4,56,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,21.4962638964826,22.7804589640996,2.57806377098544,1.64935301622016
"arkansas","pike",100482,5116.53,1949,183393,356,156063072,296,1966838,88,71283,62,2082,10171,613.88,205,19508,14,2878,10,344,29,13431000,48,629673,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,19.6387004473735,16.568384700593,31.7781976933603,35.8432375066696
"arkansas","poinsett",256632,4296.62,301,11632,4,896000,95,47463,13,124,25,491,22965,763.39,41,1781,2,-47,2,-47,0,0,1,-47,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,59.7288100879296,30.082919608588,2.33301457970369,2.70724429900713
"arkansas","polk",155279,6308.23,3745,294455,453,253642874,647,1844522,144,83801,133,3233,19221,862.42,397,25736,20,-47,11,144,48,30499248,57,141618,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,24.6153041344402,22.2872846177037,29.84160849702,46.6779112365909
"arkansas","pope",182088,5976.54,3438,247793,341,164206198,661,1101576,162,20480,131,5435,63381,830.79,501,37793,18,5509,10,290,53,28210818,117,82714,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,30.4671264644761,76.2900371935146,45.4904368131537,41.4609456307496
"arkansas","prairie",189336,4769.8,1176,73948,37,21712490,317,3045,76,689,73,1584,8282,675.76,50,5374,1,-47,13,218,6,54,15,317,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,39.6947461109481,12.2558304723571,7.95252752456493,15.5033754035809
"arkansas","pulaski",815291,5111.92,1641,90119,36,9819491,541,14034,150,1887,127,2110,399125,807.84,116,5687,26,513,24,682,7,1317092,84,2263,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,159.488215778025,494.064418696772,7.03976034858388,17.6291882502074
"arkansas","randolph",131660,4497.5,2092,185394,156,104603646,435,1616602,99,941,150,5753,18571,656.04,430,33536,29,145,37,2237,51,30443400,110,1243034,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,29.2740411339633,28.3077251387111,51.1188342174258,41.2215675375208
"arkansas","saline",683738,4088.51,1099,55849,35,7829358,416,381235,109,1498,69,1195,123416,730.46,174,6856,12,235,1,-47,0,0,61,1382,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,167.234029022798,168.956547928702,9.38586644032527,13.6599886022047
"arkansas","scott",254863,6373.18,3491,265770,365,210765026,722,1321648,148,17675,141,3159,9836,898.09,321,25991,1,-47,17,176,37,37003221,44,89398,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,39.9899265358895,10.9521317462615,28.9403066507811,41.7013170818963
"arkansas","searcy",202415,5485.18,3277,225281,142,56494381,602,380918,132,6586,154,5133,7828,668.51,392,29618,16,116,26,902,7,-47,75,1093,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,36.9021618251361,11.7096228927017,44.3044980628562,41.070849087906
"arkansas","sebastian",323406,5659.52,4064,306765,292,152062635,859,891908,186,18411,153,3298,127799,546.04,371,29973,13,29,11,321,32,17519919,122,197175,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,57.1437153680877,234.04695626694,54.89158303421,54.2033600022617
"arkansas","sevier",90685,2974.84,2144,189934,357,180156785,281,1350065,73,63584,64,1724,15839,581.35,285,35187,6,4906,6,436,107,52392777,34,101828,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,30.4839924163989,27.2452051259998,60.5263610561624,63.8467951217544
"arkansas","sharp",124283,4622.64,2974,273792,199,125539826,549,1767182,107,711,181,7837,17271,606.35,365,31502,15,190,27,410,49,36346316,78,226410,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,26.8857189830919,28.4835491053022,51.9534922074709,59.2284928093038
"arkansas","stfrancis",109754,3736.4,146,5663,2,0,46,1266,6,0,6,30,23090,642.4,27,1292,1,-47,0,0,0,0,2,-47,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,29.3742639974307,35.9433374844334,2.01120797011208,1.51563001819934
"arkansas","stone",153836,4536.5,2691,193082,144,61096313,500,92554,95,483,99,2796,12359,609.43,303,21089,18,73,11,298,34,14736577,37,1531,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,33.9107241265293,20.2796055330391,34.6044664686674,42.5618869172269
"arkansas","union",179757,7265.76,1071,71837,120,62441945,307,963870,74,386,64,1145,39054,1055.27,132,9008,13,138,10,158,3,2015000,37,756,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,24.7402886965713,37.0085380992542,8.53620400466231,9.88705930281209
"arkansas","vanburen",268288,4655.63,3035,188857,200,79431110,645,91219,155,20260,136,3303,15796,724.32,391,18171,17,165,7,154,9,-47,83,1760,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,57.6265725583863,21.8080406450188,25.0869781312127,40.5652940633169
"arkansas","washington",626353,3853.84,4146,299914,365,290212578,964,3472015,238,5352,256,6145,245871,951.72,1226,85208,76,4699,85,1589,121,81652276,308,987503,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,162.526986071036,258.343840625394,89.5305341907284,77.8221202748427
"arkansas","white",368290,5783.54,2801,180085,121,59050477,679,7519,149,1115,169,3535,76822,1042.36,820,51780,57,497,39,1032,30,21712436,203,-47,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,63.6789924509902,73.7000652365785,49.6757358302314,31.1375040200293
"arkansas","woodruff",154850,4839.76,1034,63264,40,22608490,260,1290,65,497,58,1280,6269,594.05,16,277,2,-47,2,-47,0,0,3,90,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,31.9953882010678,10.5529837555761,0.466290716269674,13.0717225647553
"arkansas","yell",254009,6071.21,2898,217015,358,192070969,588,930443,138,20233,113,2897,20263,948.84,453,36893,25,-47,24,616,100,52787913,83,471707,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,41.8382826487636,21.3555499346571,38.8822140719194,35.7449338764431
"arkansas","montgomery",235426,6958.05,2570,181494,351,182858575,510,2338171,123,61716,104,2278,8484,800.29,222,16337,7,-47,6,202,8,1371500,43,121740,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,33.835054361495,10.6011570805583,20.4138499793825,26.0840321641839
"arkansas","monroe",86757,4914.17,189,12000,8,54,34,655,14,125,16,218,6799,621.41,8,521,1,-47,0,0,0,0,0,0,85,"Arkansas",20924,1588074,1053,145376,4525,14421929,1924,1045855386,1140,32485,17.6544563985373,10.9412465200109,0.838415860703883,2.44191796376601
"california","alpine",396458,10067,1007,77621,60,1865,633,15220,124,1179,294,5043,1204,739,2,0,0,0,0,0,0,0,0,0,161,"California",11759,5239070,1374,82010,6310,13454544,460,313662311,3096,532849,39.3819409953313,1.62922868741543,0,7.71044005165392
