GEOID,Longitude,Latitude,NH3 column
30029,-114.0520587,48.2954221,3.39277E+15
72111,-66.7281249,18.0266179,NaN
20189,-101.3172684,37.2017002,2.23685E+16
21067,-84.4582721,38.0406777,9.16333E+15
21091,-86.7927612,37.8433252,1.01766E+16
46013,-98.3521746,45.5892542,1.13489E+16
54001,-79.9969466,39.1397248,5.00848E+15
47181,-87.8198433,35.2428473,7.81975E+15
31013,-103.0817795,42.2103804,1.04333E+16
42097,-76.709877,40.8515244,5.94219E+15
48469,-96.9711977,28.7963699,2.8025E+15
51530,-79.3581337,37.7293448,3.5047E+15
26147,-82.6689135,42.9288035,6.27154E+15
31173,-96.5339428,42.1540613,1.96922E+16
50015,-72.632659,44.6111921,3.32847E+15
51067,-79.8827149,36.9911862,5.11604E+15
40011,-98.4290308,35.8777951,1.16643E+16
53037,-120.6767092,47.1244411,2.35543E+15
18135,-85.0057896,40.1640793,1.18533E+16
49025,-111.815329,37.2750892,3.72805E+15
54093,-79.5599678,39.1111751,4.3119E+15
72113,-66.6066625,18.0017167,NaN
55023,-90.935185,43.2427683,8.40631E+15
1071,-85.9800556,34.764114,8.20759E+15
19123,-92.6363661,41.3307973,1.28069E+16
20045,-95.2909475,38.8964168,1.37712E+16
21059,-87.087139,37.731671,1.07675E+16
21197,-83.8312347,37.8095667,7.34477E+15
29097,-94.3372594,37.2051967,1.33152E+16
41061,-117.9991488,45.3040809,3.55684E+15
13151,-84.1540207,33.4529466,5.458E+15
38001,-102.5331983,46.0968146,8.12182E+15
37137,-76.6652684,35.1475747,5.6548E+15
21083,-88.6498974,36.7233435,1.1451E+16
42021,-78.7104774,40.5102268,4.38079E+15
47107,-84.6199488,35.4244722,7.26028E+15
26093,-83.9117183,42.6025316,6.26664E+15
8001,-104.3318718,39.8743252,1.01157E+16
42069,-75.6087683,41.4366359,4.07462E+15
40123,-96.6918036,34.7214206,9.09046E+15
40037,-96.3801769,35.9073976,1.07573E+16
48457,-94.3756561,30.7692953,4.62407E+15
47175,-85.4584092,35.6992335,5.55281E+15
40125,-96.9570036,35.2113915,9.85221E+15
35053,-106.9391362,33.9916579,3.7295E+15
13003,-82.8781511,31.2968056,6.70175E+15
12031,-81.6481132,30.3352449,2.75766E+15
48145,-96.9341275,31.2519298,4.5939E+15
5149,-93.4083032,34.9977133,8.97381E+15
20033,-99.2512929,37.1814417,1.48974E+16
21113,-84.5839603,37.8732908,8.74185E+15
21171,-85.713508,36.714077,8.97999E+15
40075,-98.9816168,34.9214893,9.61948E+15
46079,-97.1232229,44.0284497,1.23079E+16
37033,-79.339609,36.3942984,6.06866E+15
48377,-104.2616192,30.0058912,3.28815E+15
39057,-83.8948943,39.6874785,9.20404E+15
48489,-97.5947313,26.4818607,1.66757E+15
72021,-66.1686259,18.3494195,NaN
35028,-106.3079679,35.8700469,2.93522E+15
2122,-152.0526403,60.360766,NaN
1003,-87.7460666,30.6592183,5.9852E+15
19007,-92.8730616,40.7442493,1.21245E+16
78010,-64.7467405,17.7353214,NaN
51127,-76.9993305,37.5101601,5.89051E+15
13263,-84.5300288,32.7046026,5.30243E+15
36049,-75.4441402,43.7826811,3.76243E+15
54015,-81.0818663,38.4598259,7.29455E+15
18077,-85.44009,38.7836039,9.60708E+15
51019,-79.5272234,37.3122568,4.80613E+15
35033,-104.9218975,35.9828413,3.64751E+15
31011,-98.0704764,41.7039345,2.20331E+16
29149,-91.4018272,36.6853104,9.60242E+15
47083,-87.7055983,36.2857824,8.68853E+15
42131,-76.008731,41.5251726,4.62069E+15
37107,-77.6355141,35.2400662,1.18844E+16
18167,-87.3909894,39.430874,9.41055E+15
18039,-85.8639864,41.6006928,1.02197E+16
51077,-81.215324,36.6522288,4.03662E+15
48303,-101.8199438,33.6114688,7.33827E+15
27093,-94.527346,45.1231555,1.14163E+16
39005,-82.2701271,40.843273,8.43867E+15
31119,-97.6068564,41.9099293,2.16708E+16
12085,-80.3982011,27.0836036,-5.19684E+14
8079,-107.003236,37.5490672,1.78177E+15
13085,-84.1732611,34.4426077,5.78445E+15
13167,-82.6639696,32.6945842,5.9849E+15
5095,-91.2033099,34.6795117,9.37479E+15
29059,-93.0338146,37.6835825,1.07709E+16
51143,-79.3985019,36.8217206,5.23639E+15
2068,-150.0270164,63.6820386,NaN
20145,-99.2347717,38.1814768,1.96733E+16
20209,-94.7630866,39.1153842,1.37721E+16
12029,-83.2362319,29.5526748,4.01622E+15
26157,-83.436618,43.4879024,5.92744E+15
2240,-143.2186282,63.8649972,NaN
20065,-99.8798939,39.3549716,1.85811E+16
22097,-91.9892745,30.5834409,5.84044E+15
47055,-87.035319,35.2027228,9.2171E+15
39095,-83.4689033,41.6823213,6.78254E+15
5093,-90.0522072,35.7669437,1.07643E+16
72117,-67.2507707,18.3389797,NaN
18043,-85.9118469,38.3180811,8.82357E+15
20129,-101.8095163,37.1852495,1.75344E+16
21081,-84.6259245,38.649167,8.76619E+15
21217,-85.3280585,37.3662101,9.1349E+15
37075,-83.8309147,35.3483644,4.60449E+15
54045,-81.940853,37.8305905,5.65392E+15
54073,-81.1611724,39.3681331,8.70034E+15
51071,-80.698321,37.3180719,3.95032E+15
54019,-81.0860698,38.0309481,6.05414E+15
53061,-121.7650375,48.054913,2.12033E+15
35015,-104.3064338,32.4578347,5.84888E+15
31117,-101.1208507,41.6484137,1.49392E+16
31145,-100.4685764,40.1694196,2.01228E+16
31149,-99.4208512,42.394749,1.44754E+16
47085,-87.7904526,36.0408218,9.06004E+15
17125,-89.9135746,40.2369926,1.16796E+16
51197,-81.0830095,36.8998679,4.64066E+15
13303,-82.7981124,32.9718435,6.44741E+15
53077,-120.7401446,46.4565581,4.54307E+15
5143,-94.2172695,35.978001,1.0618E+16
48213,-95.8534183,32.2116334,5.55141E+15
55035,-91.2864137,44.7263547,8.79588E+15
47153,-85.410082,35.3723358,6.69106E+15
48471,-95.5698246,30.7431631,4.67226E+15
4005,-111.7737277,35.8296919,3.36642E+15
20191,-97.4933519,37.2366617,1.28118E+16
26127,-86.467177,43.6039542,4.60447E+15
27065,-93.2977883,45.9477598,7.44166E+15
39007,-80.7455916,41.9066369,5.94154E+15
6003,-119.7983522,38.6217831,3.11154E+15
48167,-94.8884558,29.233453,3.58533E+15
1011,-85.7172613,32.1017589,5.40631E+15
17105,-88.5528518,40.8943761,9.1057E+15
39135,-84.6447584,39.7388104,1.03872E+16
39079,-82.614142,39.0134773,7.82407E+15
48201,-95.3930371,29.857273,4.28807E+15
25017,-71.3949161,42.4817182,2.92569E+15
72145,-66.3978832,18.4551279,NaN
48115,-101.9487714,32.742528,5.70038E+15
36069,-77.3034967,42.8563575,5.08335E+15
1001,-86.6464395,32.5322367,6.63787E+15
20121,-94.8329626,38.5667718,1.29635E+16
13091,-83.1678658,32.164369,5.24735E+15
36023,-76.0762398,42.594039,4.52609E+15
13039,-81.6420193,30.913358,4.31832E+15
26161,-83.8434233,42.2522168,6.57195E+15
18087,-85.4278448,41.6424623,1.07187E+16
48371,-102.7181533,30.773298,3.77969E+15
13225,-83.8319779,32.5713241,6.33185E+15
13311,-83.7430004,34.6441817,6.43839E+15
13163,-82.4200036,33.0581756,5.97414E+15
55083,-88.2065162,44.9965754,6.35996E+15
48347,-94.6202497,31.6205598,5.59445E+15
44009,-71.620282,41.396792,2.71059E+15
53047,-119.7422347,48.5484533,2.35768E+15
53063,-117.4033714,47.6203752,5.18972E+15
55041,-88.7733265,45.6668806,5.26649E+15
55113,-91.1470631,45.8649993,5.8788E+15
34017,-74.0786014,40.7313751,5.52508E+15
39151,-81.3656673,40.8141314,7.68616E+15
48187,-97.9489953,29.5826714,3.86263E+15
53029,-122.6706492,48.1585538,1.60477E+15
54037,-77.86322,39.3073985,5.41603E+15
51153,-77.4795791,38.7011187,5.31679E+15
42029,-75.7497512,39.9740287,7.41526E+15
54055,-81.106456,37.4034477,3.91943E+15
47145,-84.5239292,35.8472504,6.37444E+15
53009,-123.8898599,48.1109034,1.08112E+15
53065,-117.8544548,48.3887277,3.58697E+15
19177,-91.952943,40.7541168,1.2365E+16
31073,-99.8232058,40.5090947,2.15672E+16
28095,-88.4850379,33.8900295,7.98525E+15
12033,-87.3203222,30.5299979,5.55402E+15
48439,-97.2912241,32.7721191,7.29938E+15
24033,-76.848188,38.8292778,5.42376E+15
51169,-82.6136238,36.7127756,4.84603E+15
48239,-96.58908,28.9598019,2.79887E+15
40085,-97.2450928,33.9578039,8.24321E+15
13289,-83.4258792,32.6658469,4.76143E+15
39099,-80.7703956,41.0108798,6.60682E+15
1087,-85.692887,32.3870267,5.25252E+15
17191,-88.4324302,38.4318573,1.14495E+16
48437,-101.7438647,34.5263193,1.44387E+16
29151,-91.8595036,38.4642535,1.16467E+16
17089,-88.4280395,41.9395938,7.98477E+15
6017,-120.5342245,38.7856116,5.44378E+15
45055,-80.5908847,34.3383561,6.03593E+15
37073,-76.7023552,36.4421353,7.63485E+15
8089,-103.7212597,37.8841698,8.57119E+15
41019,-123.154476,43.2863277,2.03941E+15
42089,-75.3290651,41.0562401,3.73214E+15
5101,-93.2158984,35.9107423,8.30994E+15
38019,-98.4637903,48.7684388,7.78004E+15
40103,-97.2363345,36.384901,1.12919E+16
20063,-100.4873598,38.9172385,2.14896E+16
22077,-91.6046207,30.708319,5.26143E+15
31067,-96.6834528,40.2552337,1.52755E+16
1115,-86.3113273,33.7194907,6.83332E+15
28123,-89.5334861,32.4119595,7.43381E+15
13095,-84.20904,31.5325876,5.7445E+15
18061,-86.1037661,38.1864535,9.55823E+15
16017,-116.6274498,48.3246343,4.06254E+15
13047,-85.1393851,34.9002118,7.97517E+15
22059,-92.1615956,31.6800826,5.24713E+15
23027,-69.1389608,44.5058217,1.65729E+15
24027,-76.9244057,39.2522639,5.45996E+15
49035,-111.9242397,40.6678828,8.03488E+15
12087,-81.0226025,25.5861198,-9.71459E+13
39157,-81.4711663,40.4474395,8.35591E+15
9110,-72.5758861,41.81697,3.47959E+15
9120,-73.2094009,41.1845583,3.81692E+15
9130,-72.4935251,41.4203071,3.12192E+15
9140,-73.0879059,41.5189311,3.14278E+15
9150,-71.972655,41.8423749,3.1761E+15
9160,-73.2214944,41.8548092,3.82791E+15
9170,-72.8370243,41.2901671,3.11475E+15
9180,-72.1016655,41.4847688,3.37508E+15
9190,-73.4465497,41.2790553,3.06083E+15
36085,-74.1398995,40.5612628,4.74839E+15
39071,-83.601359,39.1844221,8.81916E+15
27077,-94.9046335,48.7681003,5.57359E+15
16011,-112.3992058,43.2163568,8.80509E+15
72023,-67.1808622,17.9971375,NaN
72069,-65.7862286,18.1354025,NaN
72077,-65.9085417,18.2241334,NaN
45045,-82.3720772,34.8926452,5.21762E+15
46085,-99.8419253,43.8948122,1.20774E+16
55121,-91.3588668,44.3030501,8.97781E+15
6113,-121.90275,38.6796091,5.51884E+15
48431,-101.0549114,31.8357735,4.09473E+15
48495,-103.0549246,31.8328615,4.95112E+15
46071,-101.6263229,43.677506,1.00653E+16
49041,-111.8119299,38.7468245,3.93966E+15
51036,-77.05417,37.3610537,5.72021E+15
1023,-88.2488894,31.9909539,6.40816E+15
18083,-87.4203583,38.688381,1.14433E+16
31047,-99.8155833,40.86784,2.27724E+16
20057,-99.8847484,37.6884159,1.93502E+16
38105,-103.5013332,48.3557649,7.19922E+15
38017,-97.2523747,46.9270033,9.55127E+15
17069,-88.2661478,37.5178517,1.04057E+16
31005,-101.6959166,41.5719297,1.32239E+16
48163,-99.109005,28.8693828,2.88858E+15
19103,-91.5905285,41.670668,1.14129E+16
20133,-95.3156822,37.5642832,1.24551E+16
21089,-82.9338199,38.5635616,7.47704E+15
20107,-94.8449321,38.2165494,1.27556E+16
49017,-111.4509074,37.8316634,3.24094E+15
32011,-116.2722082,39.9777878,4.35555E+15
31085,-101.0479627,40.5372337,1.84933E+16
8095,-102.3451047,40.5947117,1.57603E+16
5013,-92.513879,33.5604604,7.13512E+15
2090,-146.5481586,64.6760436,NaN
21101,-87.5725767,37.7925421,1.11664E+16
28051,-90.0911968,33.1259415,8.93849E+15
28105,-88.8761514,33.4223134,7.6047E+15
72037,-65.6207649,18.2532647,NaN
72047,-66.3261795,18.3039098,NaN
30027,-109.2329562,47.2218156,4.45628E+15
24023,-79.2746192,39.5472985,4.30129E+15
22119,-93.3398245,32.7321522,6.4817E+15
26059,-84.6374794,41.9274606,8.5068E+15
21141,-86.8812881,36.859607,9.69338E+15
46033,-103.46225,43.6849428,7.49782E+15
33013,-71.6800412,43.2995786,2.97296E+15
42133,-76.7288887,39.9217514,7.37408E+15
37161,-81.9195825,35.4027469,4.82643E+15
46005,-98.2794224,44.4182649,1.39635E+16
1043,-86.8692666,34.1319229,8.6363E+15
13097,-84.7673139,33.7012421,5.86512E+15
31097,-96.2652638,40.3949552,1.50187E+16
37187,-76.5722906,35.844713,6.31065E+15
46075,-100.6861382,43.951991,1.05323E+16
37007,-80.1097633,34.9749722,7.63074E+15
2100,-135.5757906,59.0984037,NaN
38007,-103.3640163,47.007044,6.69701E+15
31003,-98.0580367,42.1832253,1.9429E+16
29073,-91.5057795,38.4411826,1.1532E+16
21031,-86.6824707,37.2070133,9.03726E+15
78020,-64.735261,18.3304347,NaN
56005,-105.5170141,44.1919991,5.87487E+15
13211,-83.4994346,33.5986957,6.76307E+15
5037,-90.7639835,35.2856921,9.78034E+15
5107,-90.8555931,34.4236874,8.57062E+15
22093,-90.7939562,30.0247772,6.536E+15
6115,-121.3442587,39.27013,6.61182E+15
1117,-86.6610071,33.2668934,7.13664E+15
8091,-107.7884802,38.1547313,2.41435E+15
35009,-103.3460546,34.5729841,1.07621E+16
40149,-98.9921948,35.2900677,1.03714E+16
37135,-79.120033,36.0625255,5.73485E+15
18131,-86.6925383,41.0452718,1.13623E+16
26019,-86.2319991,44.6368444,4.46607E+15
36029,-78.7781922,42.752759,5.37016E+15
24031,-77.2030633,39.1373815,5.73203E+15
51685,-77.442323,38.7693983,5.01087E+15
51013,-77.1007034,38.8783374,5.85353E+15
51035,-80.7278307,36.7319632,4.61916E+15
29183,-90.6749153,38.7811023,1.15199E+16
6069,-121.0858108,36.6116507,6.41773E+15
24035,-76.0824053,39.0406929,7.68811E+15
20013,-95.5699047,39.8259308,1.43272E+16
13031,-81.7416185,32.3944811,6.10303E+15
21071,-82.7397239,37.552456,5.93205E+15
30007,-111.4978728,46.3298486,4.17639E+15
13309,-82.7338492,32.105258,5.27971E+15
37049,-77.0813197,35.1168292,6.43565E+15
29087,-95.2190716,40.095724,1.39908E+16
48295,-100.2726827,36.2801998,1.3686E+16
41009,-123.081079,45.941932,2.13408E+15
45041,-79.7102329,34.0285346,6.03283E+15
38061,-102.3648952,48.2100726,7.32184E+15
49053,-113.4878003,37.2625308,4.90585E+15
30003,-107.5181619,45.4078679,5.77551E+15
42047,-78.6539366,41.4273317,4.27126E+15
31165,-103.7321705,42.4706681,8.86054E+15
28031,-89.5488968,31.633331,7.40358E+15
72099,-67.0795736,18.3776374,NaN
18013,-86.2301209,39.1951131,9.09428E+15
18019,-85.7111221,38.4762174,8.87523E+15
21021,-84.8683523,37.6181043,7.80949E+15
21065,-83.9639825,37.6924493,7.52354E+15
48087,-100.2721351,34.9633577,9.85022E+15
48089,-96.5089347,29.596296,3.22494E+15
17063,-88.4010545,41.2924096,9.5417E+15
27081,-96.2720323,44.4082382,1.08937E+16
13109,-81.890153,32.1530834,5.9466E+15
48497,-97.6539968,33.2190947,8.14076E+15
2050,-160.1526246,60.9291413,NaN
13307,-84.5538279,32.0466911,6.11565E+15
13169,-83.5621958,33.0216636,5.98639E+15
13135,-84.0257351,33.9587564,5.36156E+15
55095,-92.447066,45.4620407,8.45963E+15
55045,-89.6050743,42.6755218,1.02686E+16
72107,-66.4368987,18.2187334,NaN
36079,-73.7438608,41.4279067,3.18901E+15
51700,-76.5219802,37.0761357,5.77794E+15
8011,-103.0775841,37.9318907,1.03387E+16
40065,-99.4122347,34.5940059,9.66719E+15
30089,-115.1803062,47.7564968,3.85834E+15
48173,-101.5214944,31.8680062,4.51472E+15
5047,-93.8876647,35.5085579,9.77322E+15
40093,-98.5420147,36.3131189,1.21407E+16
47125,-87.3808865,36.5003535,9.14193E+15
53051,-117.2321913,48.5438247,3.77166E+15
38055,-101.4219144,47.6532061,8.14281E+15
41027,-121.6559762,45.5117753,2.70615E+15
19197,-93.7347352,42.7330073,1.34708E+16
48419,-94.1425794,31.7901394,6.83991E+15
29055,-91.3139358,37.9665593,9.55765E+15
51017,-79.7312032,38.0683679,4.1676E+15
27111,-95.7145815,46.4057273,9.03159E+15
22075,-89.5760676,29.282447,4.60286E+15
28115,-89.0372387,34.2270808,7.99097E+15
22067,-91.8003988,32.8200082,6.83142E+15
21029,-85.7026354,37.9699453,8.58208E+15
1047,-87.11436,32.3335263,6.04821E+15
48093,-98.5496169,31.9516447,6.29692E+15
30053,-115.4631849,48.5523847,3.50685E+15
72129,-65.9761674,18.1471074,NaN
72135,-66.2446686,18.3645557,NaN
27021,-94.3337048,46.9517447,6.3531E+15
8007,-107.0508634,37.2023952,2.4173E+15
28163,-90.3879282,32.7656747,8.61188E+15
55087,-88.4649883,44.4182258,8.0329E+15
29107,-93.8026388,39.0687048,1.28368E+16
37195,-77.9215978,35.7003569,7.96694E+15
39117,-82.7977288,40.5252659,8.26305E+15
30039,-113.4273564,46.3959554,3.28871E+15
38031,-98.8728755,47.4714315,8.22824E+15
5033,-94.2362187,35.5830114,9.11993E+15
48053,-98.2011868,30.7896305,3.61665E+15
29186,-90.1615306,37.8858449,1.02662E+16
48179,-100.8123736,35.4025424,1.17867E+16
17109,-90.6789543,40.4558082,1.12328E+16
19137,-95.1577896,41.0217348,1.52643E+16
5067,-91.2232051,35.5964674,1.06754E+16
48229,-105.3775489,31.4508678,4.51455E+15
22079,-92.5359531,31.1932037,5.62298E+15
31111,-100.7444808,41.0503221,1.91582E+16
48067,-94.3575786,33.0836979,6.80915E+15
47079,-88.3002878,36.325295,9.73025E+15
51840,-78.1763562,39.1738688,5.74324E+15
37061,-77.9335434,34.9344033,1.46509E+16
37087,-82.9813074,35.5588823,4.72756E+15
27037,-93.0624813,44.670893,9.59482E+15
41025,-118.9871695,43.0644492,3.06716E+15
72095,-65.8964028,17.9997862,NaN
55001,-89.7672276,43.9737568,7.45908E+15
29045,-91.729472,40.4072747,1.24843E+16
21015,-84.7363707,38.9589002,8.08814E+15
21229,-85.1754162,37.7542085,8.73307E+15
22009,-91.9832748,31.088503,5.7196E+15
28137,-89.9431054,34.6495527,7.94303E+15
29227,-94.4191982,40.4804994,1.34882E+16
31163,-98.9728492,41.2187425,1.99605E+16
46021,-100.0021074,45.7855747,1.00099E+16
46063,-103.4738711,45.5966105,7.09034E+15
26057,-84.60469,43.2923259,7.61333E+15
19175,-94.2450907,41.0285502,1.35342E+16
17127,-88.7056578,37.216119,1.04449E+16
31113,-100.4436647,41.5421555,1.61375E+16
31121,-98.0310573,41.1697896,2.19799E+16
31161,-102.3682795,42.5122888,1.02759E+16
21039,-88.976614,36.85718,1.22631E+16
56025,-106.7682192,42.9776447,4.80457E+15
13321,-83.8499598,31.5517733,5.76822E+15
18109,-86.4474573,39.4826458,9.67235E+15
48139,-96.7969403,32.3468783,5.90158E+15
13229,-82.2103703,31.353998,4.97128E+15
60010,-170.6257058,-14.2681144,NaN
18053,-85.6549455,40.5157575,9.65758E+15
12035,-81.2862532,29.4748909,1.58966E+15
28077,-90.1075299,31.5500087,6.01895E+15
22127,-92.6412694,31.9411871,5.84181E+15
17073,-90.1308378,41.3500209,1.00824E+16
41041,-123.9112121,44.6410607,1.36166E+15
23031,-70.6684248,43.4260188,2.35024E+15
46029,-97.1988375,44.9662852,1.06788E+16
13231,-84.3894621,33.0811487,5.04856E+15
13259,-84.8349117,32.073225,6.09064E+15
34025,-74.1524456,40.2870481,4.77482E+15
5021,-90.4187041,36.3673021,1.2313E+16
5045,-92.3369277,35.1465478,8.26261E+15
40041,-94.8081892,36.3934371,1.25994E+16
19107,-92.1677213,41.3311823,1.27152E+16
17061,-90.3876823,39.3554391,1.20766E+16
27075,-91.4117038,47.5171114,4.26198E+15
13285,-85.02836,33.034482,5.49049E+15
6023,-123.9261757,40.7066554,2.59951E+15
47043,-87.3641546,36.1455325,8.42742E+15
27003,-93.2427232,45.2741098,8.50334E+15
46009,-97.8841987,42.985799,1.64436E+16
47059,-82.8475235,36.1794867,5.73185E+15
51183,-77.2597319,36.9266454,6.2146E+15
18141,-86.2880476,41.6177233,8.42053E+15
38067,-97.5454045,48.7668959,7.42516E+15
46007,-101.677181,43.1869121,1.0295E+16
22115,-93.18833,31.1028407,5.02138E+15
23019,-68.666616,45.4092843,1.2079E+15
24041,-76.1784757,38.7483486,7.33095E+15
13257,-83.2905877,34.5535825,7.69296E+15
6065,-116.0022389,33.7298275,8.68197E+15
5005,-92.3299488,36.2802684,9.03658E+15
28007,-89.5886219,33.0904678,6.85961E+15
19169,-93.4660934,42.0375379,1.31653E+16
20011,-94.8509284,37.8560997,1.24205E+16
51049,-78.2528364,37.5201891,4.83088E+15
45085,-80.3823757,33.9161395,6.54006E+15
2164,-156.4134134,58.1085067,NaN
54109,-81.5490317,37.6036601,4.0972E+15
6029,-118.7295064,35.3466288,1.82436E+16
48097,-97.2103433,33.6391964,8.51333E+15
45075,-80.8029131,33.436135,6.372E+15
55119,-90.5048529,45.2116558,6.90647E+15
27099,-92.7595136,43.6662486,1.08626E+16
27101,-95.7615809,44.0155943,1.10922E+16
44007,-71.5786246,41.8697678,2.695E+15
29161,-91.7903492,37.8663263,9.97847E+15
28117,-88.5221836,34.6205664,7.96225E+15
21235,-84.1446485,36.7580237,6.75001E+15
18149,-86.6446359,41.2844785,9.96649E+15
48491,-97.6050646,30.6490817,3.91583E+15
72109,-65.9866425,18.0003111,NaN
19131,-92.7844663,43.3485643,1.18195E+16
13107,-82.2997628,32.5910995,6.01837E+15
22025,-91.846703,31.666517,5.70221E+15
42025,-75.7050387,40.9183666,3.54727E+15
31133,-96.2452136,40.1377971,1.48876E+16
47171,-82.4182181,36.1001287,4.62539E+15
45083,-81.9916236,34.9320145,5.38568E+15
55073,-89.757823,44.8980363,7.43434E+15
32007,-115.3514239,41.1411327,4.71449E+15
54007,-80.7316597,38.6993304,6.55218E+15
26165,-85.5700462,44.3313751,4.61758E+15
48079,-102.830449,33.6084401,6.58365E+15
42013,-78.309597,40.4986828,4.74008E+15
29085,-93.3229883,37.9369099,1.16491E+16
29009,-93.8343344,36.6993756,1.09543E+16
27123,-93.0999648,45.0152037,8.42306E+15
5081,-94.2362871,33.7019411,8.32676E+15
32019,-119.1974246,39.0222125,4.66929E+15
12071,-81.9841817,26.5632731,3.48593E+14
41033,-123.5716197,42.3869829,2.06526E+15
72091,-66.4928837,18.444646,NaN
28113,-90.3977254,31.1775159,5.14758E+15
47031,-86.0782018,35.4887654,8.48934E+15
16059,-113.8870422,44.9285059,3.66767E+15
21183,-86.844871,37.4778588,9.13847E+15
31153,-96.1091254,41.1150635,1.67049E+16
13071,-83.769773,31.1897075,6.64237E+15
27167,-96.476657,46.3623354,9.68023E+15
17157,-89.8212096,38.0565149,1.0759E+16
23011,-69.7657639,44.4170119,2.15978E+15
51173,-81.5397861,36.8423183,4.15454E+15
35041,-103.4830039,34.0212068,7.36013E+15
42111,-79.0284859,39.9812968,5.03998E+15
51191,-81.9503218,36.7478138,4.88525E+15
37081,-79.7886652,36.079065,5.22021E+15
16001,-116.2443758,43.4514767,1.13036E+16
40039,-98.9973857,35.6456012,1.10416E+16
39101,-83.1688034,40.5880337,8.6868E+15
17149,-90.8890344,39.6251059,1.23257E+16
17203,-89.2105871,40.789787,9.82903E+15
13245,-82.0749982,33.3614863,6.84245E+15
1107,-88.0968644,33.2968003,7.6436E+15
40045,-99.7501388,36.2242576,1.19081E+16
17145,-89.3685249,38.0843809,1.15299E+16
19075,-92.7902437,42.4033387,1.13855E+16
8107,-106.9877021,40.4836638,3.20851E+15
34035,-74.6199378,40.5655273,4.44799E+15
6011,-122.2375629,39.1777385,5.16191E+15
17087,-88.8821305,37.4607092,1.00082E+16
8053,-107.3839736,37.8115187,1.88845E+15
16031,-113.6263276,42.282313,1.27325E+16
27059,-93.2963388,45.5624313,8.76162E+15
42049,-80.0963858,42.1179519,4.7165E+15
28029,-90.4487578,31.8669151,6.22001E+15
48467,-95.8369057,32.5587866,5.915E+15
51161,-80.1912371,37.330792,4.07924E+15
51015,-79.1409749,38.1725895,5.15237E+15
2060,-156.9668053,58.741661,NaN
49031,-112.1293755,38.3358805,3.35512E+15
21161,-83.8281251,38.5941366,7.90233E+15
27009,-94.0014397,45.7012249,9.73365E+15
48129,-100.8158457,34.9550364,1.08385E+16
12005,-85.5343954,30.1591402,4.19353E+15
1077,-87.6511075,34.9041677,8.88298E+15
18045,-87.2348725,40.1212366,1.02201E+16
17173,-88.7988648,39.3849167,9.93129E+15
17051,-89.0179232,39.0011246,1.04759E+16
39127,-82.2379525,39.7431874,8.34726E+15
51590,-79.4080707,36.5833337,5.00472E+15
13011,-83.4984409,34.3519216,8.22829E+15
13305,-81.9123763,31.5478449,5.09934E+15
40109,-97.4094007,35.5546109,1.01426E+16
40069,-96.6542545,34.3134553,8.85015E+15
37099,-83.1239657,35.2854541,4.23782E+15
49043,-110.9684862,40.8720603,3.75848E+15
29167,-93.4008166,37.6167611,1.24138E+16
32015,-117.0472398,39.9002105,4.36991E+15
19191,-91.850788,43.2929889,9.66013E+15
21023,-84.1152351,38.6803649,7.99314E+15
55037,-88.4069879,45.8718277,4.61358E+15
54087,-81.3544939,38.7429497,6.98213E+15
27159,-94.9886078,46.5869861,7.53771E+15
51670,-77.2989443,37.2910098,6.71414E+15
17201,-89.1612053,42.3373957,9.30254E+15
4007,-110.8118696,33.7896177,4.3332E+15
24045,-75.6320828,38.3673699,9.13781E+15
21043,-83.0389885,38.3140935,6.72633E+15
37097,-80.8745238,35.8062505,6.38139E+15
51083,-78.9396142,36.766461,5.55856E+15
37091,-76.981616,36.3635174,7.6608E+15
36057,-74.4353575,42.9008912,4.21323E+15
27113,-96.0377254,48.069247,7.06643E+15
53073,-121.8364325,48.8426531,2.17009E+15
41021,-120.276246,45.382955,3.38411E+15
34029,-74.2588636,39.865669,4.68933E+15
5009,-93.0792364,36.3042991,9.5623E+15
40031,-98.4766117,34.66263,9.07819E+15
48253,-99.8744297,32.7437089,5.1864E+15
48185,-95.988082,30.5432314,4.37813E+15
26049,-83.7063718,43.0210768,5.73429E+15
22007,-91.0652194,29.9032998,5.03653E+15
28013,-89.3371142,33.9366339,6.9425E+15
28041,-88.6348108,31.2128455,5.31678E+15
30017,-105.5503521,46.2614136,6.00972E+15
46109,-96.9475513,45.6233973,1.01149E+16
17141,-89.3201764,42.041884,9.57341E+15
38077,-96.9379599,46.2652192,1.02775E+16
55005,-91.8528921,45.4371917,8.47082E+15
55051,-90.2612985,46.32655,4.51398E+15
27157,-92.2334539,44.2896337,9.95388E+15
6015,-123.9809983,41.7499033,2.30043E+15
40127,-95.4080818,34.377899,7.5817E+15
53007,-120.619041,47.8609739,1.73672E+15
26141,-83.4322825,45.2523973,2.55391E+15
40027,-97.3230884,35.2063756,1.03561E+16
36105,-74.7715769,41.7199928,3.45406E+15
37149,-82.1676211,35.2779011,5.6666E+15
37165,-79.4773366,34.8400226,8.02652E+15
37085,-78.8716104,35.3686348,6.52506E+15
37105,-79.1721174,35.4763365,6.0231E+15
18159,-86.0562066,40.3102294,1.10546E+16
20027,-97.1688527,39.3449643,1.49472E+16
40145,-95.5142005,35.9633876,1.18106E+16
30083,-104.5634082,47.785633,6.63526E+15
5003,-91.7722672,33.1908354,7.12049E+15
5041,-91.2441034,33.8287519,8.07468E+15
